Down,-0.725828446,-0.857450225,-0.01
Up,-0.728702548,-0.871373308,0.01
Down,-0.738524524,-0.862176166,-0.01
Up,-0.736758584,-0.856131275,0.01
Down,-0.73354087,-0.884705882,-0.01
Up,-0.73148298,-0.889468196,0.01
Down,-0.733397545,-0.902938828,-0.01
Up,-0.737779588,-0.951452604,0.01
Down,-0.749327939,-0.987547893,-0.01
Down,-0.751337302,-1,-0.1
Up,-0.753623644,-0.98763461,0.1
Down,-0.764348313,-0.982276119,-0.1
Up,-0.785267969,-0.993506494,0.01
Down,-0.798446978,-1,-2.55
Up,-0.80201469,-0.739966221,0.01
Down,-0.804229738,-0.518868304,-0.01
Up,-0.797089816,-0.768181818,0.01
Down,-0.795667059,-0.96292517,-0.01
Up,-0.793869964,-0.996296296,0.01
Down,-0.777242314,-0.954088953,-0.01
Up,-0.771615182,-0.951367781,0.01
Down,-0.778384085,-0.994194485,-0.01
Up,-0.779369814,-0.994382022,0.01
Down,-0.781815913,-0.994557823,-0.01
Down,-0.782545791,-0.963945578,-2.8
Down,-0.780205283,-0.984795692,-4.73
Down,-0.778622775,-0.976687117,-3.36
Down,-0.775195336,-0.976687117,-6.91
Down,-0.766033096,-0.942687747,-2.43
Down,-0.757654626,-0.574324324,-2.57
Down,-0.743591658,-1,-0.78
Down,-0.737939654,-1,-1.23
Up,-0.727596425,-0.977607695,0.01
Down,-0.694160356,-0.990984217,-0.73
Down,-0.686026886,-0.842773395,-1.27
Up,-0.588039523,-0.948866515,0.01
Down,-0.563837885,-0.945686901,-0.78
Down,-0.538463209,-0.974793641,-0.22
Down,-0.517413349,-0.973451327,-0.01
Up,-0.43617696,-0.973741794,0.01
Down,-0.295543046,-0.967611336,-0.01
Up,-0.298473151,-0.966573816,0.01
Down,-0.299856869,-0.968557892,-0.01
Up,-0.299450868,-0.938848921,27.81
Down,-0.298967326,-0.953033268,-27.8
Down,-0.295116249,-0.939962477,-0.01
Up,-0.289836615,-0.928604119,0.01
Up,-0.207451684,2.711462451,7.57
Up,-0.183745829,0.347826087,0.1
Up,-0.174605748,0.347826087,2.32
Down,-0.169055363,0.347826087,-0.01
Up,-0.080982528,0.347826087,4.93
Down,-0.056833877,1.246376812,-0.01
Up,-0.052154576,0.3316139,0.01
Up,0.19983958,8.318584071,0.03
Down,0.458737084,1.816929134,-0.01
Up,0.461539734,-0.380203083,0.01
Down,0.454363418,-0.550868486,-0.01
Up,0.410391578,-0.547766749,0.01
Down,0.227265964,-0.601402384,-0.01
Down,0.133208041,-0.680659859,-0.03
Down,-0.133886186,0.637681159,-0.01
Up,-0.159593202,0.637681159,0.05
Down,-0.156450231,15.7804878,-0.01
Up,-0.114992185,14.63043478,0.01
Up,-0.01673106,6.648769575,0.28
Down,0.002644794,2.277173913,-0.01
Up,0.007253221,3.446169772,0.01
Up,0.02752907,9.826086957,0.9
Up,0.071957077,12.24637681,4.11
Up,0.09639797,3.445945946,5.01
Up,0.086186238,-0.416431743,1.2
Down,-0.173649116,0.192765424,-0.01
Up,-0.222414423,-0.957746479,0.01
Down,-0.251691301,-0.3,-0.01
Up,-0.349354047,5.052173913,0.01
Up,-0.39488161,7.358695652,0.04
Down,-0.448061753,4.137258013,-0.01
Up,-0.448628041,3.031620553,0.01
Up,-0.163593895,19.05434783,0.01
Up,-0.1015749,40.7826087,3.71
Up,-0.130656621,7.533333333,0.13
Up,-0.14417428,17.24269006,0.66
Up,-0.149416733,196.75,4
Down,-0.16139642,8.212121212,-8.56
Up,-0.170338845,5.681715807,8.83
Up,-0.192609493,3.629213483,1.73
Up,-0.201175303,1.515409954,7.23
Up,-0.238041253,0.895633259,1.32
Up,-0.27794008,0.378378378,0.2
Down,-0.295425629,0.111111111,-0.01
Up,-0.301054554,0.725409836,0.01
Down,-0.584776934,-1,-0.01
Down,-0.60722969,-1,-1.73
Down,-0.614638456,-1,-4
Down,-0.617522758,-1,-4.75
Up,-0.621667247,-1,0.01
Up,-0.553108236,-0.647398844,3.19
Up,-0.42432819,7.106035437,1.81
Up,-0.419413515,4.315789474,0.53
Up,-0.404554433,2.132404951,0.31
Down,-0.433714431,-1,-0.72
Up,-0.458309565,-1,0.01
Up,-0.501658799,-1,0.71
Down,-0.593288089,-0.893719807,-5.85
Down,-0.600583507,-0.869565217,-4.97
Down,-0.605378362,-0.554054054,-3.8
Up,-0.640061301,-0.816091954,0.01
Up,-0.689311054,0.847826087,3.5
Up,-0.691877644,-0.964412811,2.95
Up,-0.596577132,13.4,10
Down,-0.598992114,-0.303571429,-0.01
Down,-0.599439478,-1,-7.17
Up,-0.605208122,-1,2.02
Down,-0.606281058,-1,-0.69
Down,-0.607149099,-1,-1.32
Up,-0.609147664,1.666666667,2.01
Down,-0.609367573,-0.84279476,-0.01
Up,-0.609117821,-0.806012765,0.01
Up,-0.626328812,-1,0.71
Down,-0.629067478,-1,-2.72
Down,-0.648284506,-1,-0.01
Up,-0.657610127,-1,0.01
Up,-0.697185205,21.74666667,7.07
Up,-0.55049325,2.824817518,2.15
Up,-0.472912535,30.45454545,1.66
Up,-0.461796774,30.45454545,6.05
Down,-0.458049896,1.950819672,-0.01
Up,-0.454503513,2.52293578,0.01
Up,-0.445939873,11.33333333,2.09
Up,-0.428579838,-0.187969925,0.51
Up,-0.428373863,0.479328524,1.23
Up,-0.410179388,17.55555556,2.27
Down,-0.40583553,3.837982664,-0.01
Up,-0.407156213,28.06666667,1.52
Up,-0.40541087,685,3.68
Down,-0.454851432,-0.966850829,-0.01
Up,-0.518099212,-1,0.01
Down,-0.775093019,-0.230190555,-0.01
Up,-0.811933162,-0.787188782,0.01
Down,-0.811897408,-0.967408585,-1.02
Down,-0.811251042,-1,-2.97
Down,-0.810914802,-1,-0.01
Down,-0.810353813,-1,-3.47
Down,-0.809145923,-1,-0.75
Down,-0.807716727,-1,-0.06
Down,-0.805516852,-1,-0.18
Up,-0.803946329,-1,0.16
Up,-0.775622455,8.391304348,7.3
Down,-0.779416617,-0.833278617,-0.08
Up,-0.779230763,-1,0.08
Up,-0.771933917,0.226600985,0.99
Up,-0.756779678,-0.846354167,0.01
Up,-0.74962857,-0.286234782,0.99
Up,-0.720196874,-0.324252236,0.01
Up,-0.711918227,2.635036496,11.98
Up,-0.710862628,0.003389831,3.38
Down,-0.711929934,3.815789474,-1.36
Up,-0.714906998,0.061224029,0.71
Up,-0.711062095,4.309695513,1.29
Down,-0.674986046,11.86089939,-0.01
Up,-0.665600536,24.02951389,0.01
Up,-0.660590588,9.159740572,4
Down,-0.590153747,50,-0.01
Up,-0.525744299,0.46990798,0.01
Down,-0.519779713,0.368371462,-0.01
Up,-0.472221339,1.750662889,0.01
Up,-0.463691895,1.909481184,3.87
Up,-0.410047807,18.63636364,1.4
Up,-0.323243633,13.0375,9.23
Up,-0.309299954,7.723183498,0.49
Up,-0.273851064,4.366563467,0.01
Up,-0.261858325,8.294117647,13.25
Up,-0.257609033,6.647058824,1.65
Up,-0.254125417,0.816561772,2.09
Up,-0.253529727,5.131578947,13.47
Down,-0.250476824,7.076923077,-7.64
Up,-0.246770802,0.390599909,0.01
Up,-0.246568709,-0.394409938,1.47
Up,-0.246618998,35.30279503,1.59
Up,-0.248613323,33.86363636,2.21
Up,-0.24947192,10.27777778,0.4
Up,-0.252266141,16.18461538,3.14
Down,-0.252107242,22.30769231,-3.14
Up,-0.255716343,16.16304348,1.75
Up,-0.251977518,17.08333333,0.1
Up,-0.281611637,2.449285322,1.6
Down,-0.288932101,0.874131944,-0.01
Up,-0.301543537,1.434782609,0.01
Down,-0.376558053,0.852226066,-0.01
Up,-0.380904356,0.42384106,0.01
Down,-0.393819477,-0.15704388,-0.01
Up,-0.400638088,-0.188596491,0.01
Down,-0.408960915,0.201637123,-0.01
Up,-0.542115026,0.265225933,0.01
Down,-0.507802868,1.435836561,-0.01
Up,-0.494106814,1.351916376,0.01
Up,-0.480982812,3.415300546,3.05
Up,-0.45989676,8.515151515,2
Up,-0.446065427,11.80770842,0.09
Up,-0.430499632,112.8,0.31
Up,-0.370635075,5.72,3.77
Up,-0.362919689,7.438064516,1.54
Down,-0.351815505,0.725037953,-0.01
Up,-0.347268802,0.529942966,0.3
Up,-0.342007376,0.398148148,1.48
Up,-0.332831452,-0.187296417,0.3
Up,-0.325799479,-0.326771654,0.22
Down,-0.28360256,0.865633075,-0.01
Up,-0.261921955,0.90768724,0.01
Down,-0.217194734,1.961130742,-0.01
Up,-0.214161207,1.267217631,0.01
Down,-0.19127112,1.992248062,-0.01
Up,-0.189283522,2.266129032,0.01
Up,-0.169371143,10.16666667,2
Down,-0.150661251,1.680781759,-0.01
Up,-0.134092096,8.31984465,2.98
Up,-0.13586847,17.07708333,0.03
Up,-0.117471213,5.47826087,1
Up,-0.101867146,4.277777778,0.35
Up,-0.087471405,4.277777778,1.64
Up,-0.050230974,93.63888889,13.91
Up,-0.056036863,13.22222222,0.1
Up,-0.062617,30.33333333,2
Down,-0.076278268,17.33333333,-0.01
Up,-0.079895713,17.33333333,5.92
Down,-0.091702359,8.350931677,-0.01
Up,-0.105158666,7.040801428,0.1
Up,-0.096996569,8.990825688,0.61
Up,-0.090317207,8.990825688,9.38
Up,-0.08787414,-0.364553314,0.01
Up,-0.054785859,1.639455782,1.38
Up,-0.040625225,1.585034014,1.39
Up,-0.021369071,60.37585034,0.78
Up,-0.006792635,312.3333333,5.23
Up,-0.003753271,0.293226168,1.22
Down,0.000718239,0.254004577,-0.01
Up,0.001469383,0.183151521,0.01
Down,0.018401923,1.099890889,-0.01
Up,0.025760538,0.779313757,0.01
Down,0.031371539,1.382422803,-0.01
Up,0.039385838,1.337995338,0.01
Up,0.263712053,25.72062231,1
Down,0.282287886,7.307692308,-11
Down,0.278885402,-1,-3
Down,0.303061155,0.434782609,-8.87
Down,0.31162384,0.40310559,-0.01
Up,0.342781483,-0.621037464,0.01
Down,0.453566282,1.844884488,-0.01
Up,0.556300614,3.990049751,0.01
Up,0.65323964,12.27083333,1.87
Up,0.771583268,12.27083333,9
Up,0.78168291,12.27083333,12
Down,0.783568921,5,-0.59
Down,0.775397129,-1,-0.13
Down,0.73055626,-1,-0.01
Down,0.718766893,-1,-10.22
Up,0.708108619,-0.936842105,10.22
Down,0.681567283,-1,-0.28
Down,0.584865308,-1,-0.99
Down,0.566670604,-1,-0.02
Down,0.510496982,-1,-6.57
Up,0.496206917,-1,2.58
Down,0.487062876,-1,-0.03
Down,0.481441534,-1,-11.77
Down,0.484929254,-0.5,-8.17
Up,0.48858829,-0.375,4.98
Up,0.490694166,-0.791304348,0.4
Up,0.495414731,-0.333333333,4.12
Down,0.493320386,-1,-0.01
Up,0.518871691,-0.720930233,0.01
Down,0.52124084,-1,-4.52
Up,0.55056871,0.523809524,4.52
Down,0.57156569,0.152091255,-0.01
Up,0.571287715,-0.081818182,0.01
Down,0.470046127,-0.018286558,-0.01
Up,0.243524313,0.607705779,0.01
Down,0.386677129,1.360215054,-0.01
Up,0.608103731,0.55210643,0.49
Up,0.798806847,8.942028986,1
Up,0.835030779,-0.357142857,2.99
Up,0.827265887,14,0.01
Up,0.824296349,2.083296411,0.42
Up,0.820701807,-0.243243243,0.58
Up,0.830095674,-0.243243243,0.47
Up,0.835681358,-0.243243243,0.68
Up,0.815482654,-0.302472685,8.52
Up,0.801700809,-0.30738523,0.01
Up,0.726461016,-0.354054054,0.32
Down,0.619199408,-0.309352518,-0.01
Up,0.611604099,0.547413793,0.01
Down,0.610861709,0.891213389,-0.01
Up,0.569693893,0.467625899,0.01
Down,0.550695815,0.564748201,-0.01
Up,0.510661569,0.553956835,0.01
Down,0.416768516,0.551724138,-0.01
Up,0.404221391,0.507177033,0.01
Down,0.288412161,3.774358743,-0.01
Up,0.26465077,1.214864865,0.01
Down,0.358523815,0.920273349,-0.01
Up,0.385081112,2.234345067,0.01
Down,0.417473401,3.520361991,-0.01
Up,0.41481001,3.542986425,0.01
Down,0.498904648,2.91588785,-0.01
Up,0.484979863,2.899391343,0.01
Down,0.152637112,5.148648649,-0.01
Up,0.132989097,5.16956242,0.01
Down,0.070446701,3.397959184,-0.01
Down,-0.05646611,-0.675097276,-10
Down,-0.066618589,-0.837548638,-1.52
Down,-0.086784344,-1,-1.59
Down,-0.09717851,-1,-0.02
Down,-0.10189548,-1,-11.86
Up,-0.102468956,0.067391304,0.01
Down,-0.105589525,-0.454347826,-0.01
Up,-0.133314312,-0.46765668,0.01
Down,-0.17433345,-0.57208238,-0.01
Up,-0.196255677,-0.81492021,0.01
Down,-0.209450952,-0.810173277,-0.01
Up,-0.218573034,-0.881141512,0.01
Down,-0.224625985,-0.880960283,-0.01
Down,-0.245083536,-0.910843373,-14.23
Down,-0.218435019,-0.913043478,-2.79
Down,-0.1166715,-1,-4.35
Up,-0.108299805,-0.269565217,0.01
Up,-0.088547587,-0.555978261,4.3
Up,-0.079764874,-1,0.01
Down,-0.070194804,-0.666666667,-4.32
Up,0.028330951,-0.107246377,4.3
Up,0.100075833,0.334782609,7.07
Up,0.140782239,0.647826087,9.42
Up,0.145411542,0.647826087,4.61
Up,0.143491484,-0.318181818,7.6
Up,0.146607329,621.5,0.1
Up,0.149030001,622,1.95
Up,0.229261098,27.46428571,1.33
Up,0.284009929,5.913043478,6.97
Up,0.276637811,-1,1.2
Down,0.077211919,-0.155862643,-0.01
Down,0.065913541,-0.880407125,-0.01
Down,0.054432739,-1,-0.02
Down,0.038535432,-1,-8.1
Down,0.023248525,-1,-0.04
Down,-0.195469746,-1,-2.78
Up,-0.199816243,-1,8.87
Down,-0.20882997,-1,-0.02
Down,-0.210847232,-0.98245614,-1.09
Up,-0.210226285,6.03125,0.01
Up,-0.186853795,-0.716411355,0.01
Down,-0.188120591,-0.857019064,-0.01
Up,-0.261724188,-0.948923994,0.01
Down,-0.277381176,-0.974807725,-0.01
Down,-0.280661811,-0.981818182,-22.98
Down,-0.2765971,-0.981818182,-0.01
Up,-0.192891235,-1,7.99
Down,-0.189714008,-1,-0.01
Down,-0.141179635,-0.919565217,-12.61
Up,-0.144357848,-1,12.62
Down,-0.164838207,-1,-0.01
Down,-0.192324658,-1,-0.98
Down,-0.197916763,-0.986153846,-2.26
Up,-0.214902357,-1,2.25
Down,-0.250729552,-1,-2.25
Down,-0.256386179,-1,-1.73
Down,-0.266375024,-1,-2.6
Down,-0.337231724,-0.990816384,-2.37
Down,-0.35018067,-0.917449664,-0.01
Down,-0.376722971,-1,-3.03
Up,-0.390825958,-0.801606134,2.01
Down,-0.4176474,-0.86682955,-0.01
Down,-0.451949059,-0.910211872,-1.99
Down,-0.452735043,-1,-7.01
Down,-0.347754977,-0.928143713,-1.29
Up,-0.342955702,-0.975917431,0.16
Down,-0.325163466,-1,-11.51
Up,-0.313693321,2.1875,12.65
Down,-0.292450475,-1,-1.14
Down,-0.264546814,1.739130435,-3.87
Down,-0.242848556,3.725,-0.01
Up,-0.150982978,0.945273632,0.01
Up,0.267160852,0.073913043,5.51
Up,0.295302664,0.073913043,7.48
Down,0.31495367,131,-0.01
Up,0.524847404,-0.783295711,0.01
Down,0.512674659,-0.909319899,-0.01
Up,0.496615556,-1,0.01
Down,0.252506814,-0.868852459,-0.01
Up,0.198912847,-0.898734177,0.01
Down,0.125774791,-0.898734177,-0.01
Up,0.096883455,-0.89784484,0.01
Up,-0.242646225,2.533018868,0.01
Up,-0.121596458,41.23529412,2
Down,-0.086017222,41.23529412,-0.01
Up,-0.053931403,41.23529412,1.24
Down,-0.04332226,41.23529412,-0.01
Up,0.142413677,41.23529412,0.01
Up,0.155189732,41.23529412,1.08
Up,0.16000465,41.23529412,11.58
Down,0.154915005,-1,-3.92
Up,0.126904094,-1,2.16
Up,0.117586203,-1,0.01
Down,0.110710751,-1,-0.92
Up,0.06490679,-1,0.92
Down,-0.046522125,-0.965976331,-0.01
Up,-0.096357864,-1,0.01
Down,-0.619026233,-0.855072464,-24.14
Up,-0.643353997,-0.855072464,24.11
Down,-0.720898624,-1,-0.34
Down,-0.735599134,-1,-8.41
Up,-0.713109779,9,0.03
Down,-0.514618139,19.82608696,-0.01
Up,-0.500894726,19.82608696,0.01
Up,-0.419174086,19.82608696,4.61
Up,-0.38268104,19.82608696,1
Up,-0.339227925,29,1
Up,-0.299673926,18.13793103,1.43
Up,-0.271720551,86.16666667,0.69
Up,-0.234449017,-0.295555556,0.03
Down,-0.546793529,-0.730560579,-0.01
Down,-0.586706955,-0.927244582,-1.14
Down,-0.600748971,-1,-6
Down,-0.607883575,-1,-2
Down,-0.64314206,-1,-13
Up,-0.644566837,3.4,0.01
Down,-0.639372343,-1,-16.84
Up,-0.523823202,-1,1.83
Down,-0.488560457,-1,-0.01
Up,-0.39819808,-1,15
Up,-0.398498823,-1,0.01
Down,-0.405524372,-1,-5
Down,-0.405646391,-1,-10.01
Up,-0.404923156,-1,10
Down,-0.330451328,-1,-9.98
Down,-0.252472988,-1,-0.01
Down,-0.230755478,-1,-4
Up,-0.194106704,-0.630434783,0.01
Down,0.024416086,1.459401709,-0.01
Up,0.016511869,1.531422925,0.01
Down,-0.069221293,10,-0.01
Up,0.011322427,-1,7.96
Down,-0.052648264,-1,-2.3
Down,-0.055382685,-1,-0.14
Down,-0.058467143,-1,-0.12
Down,-0.065694094,-1,-1.39
Up,-0.032185372,71.5,1.36
Up,0.038854751,134.25,3.14
Up,0.064335949,-0.76744186,0.49
Up,0.078682126,0.869275233,7.88
Up,0.078684468,1.516766711,0.12
Down,0.065729628,9.55,-0.01
Up,-0.170846317,-1,0.01
Down,-0.226224082,-1,-0.01
Up,-0.254182675,-1,0.01
Down,-0.350504237,-0.847658566,-0.01
Down,-0.454703286,-0.884779305,-2.99
Down,-0.464565164,-1,-5
Down,-0.484121804,-1,-3.22
Down,-0.524733935,-1,-0.78
Down,-0.561262245,-1,-0.99
Down,-0.620562559,-1,-0.01
Down,-0.628880338,-1,-5
Down,-0.618075056,2,-0.02
Down,-0.612494515,-0.307692308,-14.98
Up,-0.607239475,-1,8.1
Down,-0.591880031,-1,-0.01
Up,-0.58654828,-1,0.01
Down,-0.581454587,-1,-0.01
Up,-0.578762441,-1,0.01
Down,-0.574326838,-1,-8.09
Up,-0.563065007,-1,0.01
Up,-0.55032975,-1,8.07
Down,-0.546007183,-1,-8.06
Up,-0.54150177,-1,4.97
Down,-0.535201175,-1,-0.01
Down,-0.434945958,29.82608696,-3.98
Up,-0.332636827,160.8333333,0.01
Up,-0.193768954,172.8333333,3.98
Up,-0.058401749,11.47887324,3
Down,-0.04319992,72.375,-0.01
Up,0.097018678,87.375,2.22
Up,0.105872073,1.701986755,3.79
Down,0.21852493,4.427116402,-0.01
Up,0.241318777,2.674014259,0.01
Down,-0.078440155,-1,-0.01
Up,-0.167277588,-1,0.01
Down,-0.229287672,-1,-8
Up,-0.29219057,-0.918215613,0.01
Down,-0.360260363,-0.940953192,-0.01
Down,-0.37312619,-0.939781463,-2.75
Down,-0.429461019,-0.978056426,-3.23
Up,-0.494488982,-0.107630719,0.01
Down,-0.560810023,-0.427489947,-0.01
Down,-0.570358613,-0.853273138,-0.02
Down,-0.585096564,-0.847498014,-13.27
Down,-0.584768963,-0.192979776,-3.81
Up,-0.583484539,-0.980769231,1.77
Down,-0.583159595,-1,-0.01
Down,-0.582072829,8.95979021,-3.51
Down,-0.568241128,-0.986631016,-3.06
Down,-0.569083867,-1,-2.36
Down,-0.569871855,-0.773584906,-0.75
Down,-0.569868835,-0.875,-4.42
Down,-0.567971388,1.454545455,-5.58
Down,-0.570978316,1.112138935,-4
Up,-0.573921881,-0.6,0.01
Down,-0.584331544,-1,-0.01
Down,-0.594212186,2.131578947,-6
Up,-0.593994295,0.446774194,0.01
Down,-0.599897097,-1,-4.01
Up,-0.600093138,-0.29057971,0.01
Down,-0.597931827,-0.091304348,-0.01
Up,-0.597310566,-0.18115942,0.01
Down,-0.606497131,-0.721088435,-0.01
Up,-0.605555062,-0.205943847,0.01
Down,-0.603020264,-0.280017921,-0.01
Down,-0.600344575,-1,-0.62
Down,-0.616732561,-0.812279558,-0.01
Up,-0.637098162,-0.776519945,0.01
Down,-0.654051079,-0.765957447,-0.01
Up,-0.670371585,-1,0.01
Down,-0.674768874,-1,-0.01
Up,-0.720248499,-1,0.01
Down,-0.735791429,-1,-0.01
Up,-0.741343017,-1,0.01
Down,-0.74479,-1,-4.38
Down,-0.756155778,-1,-10.01
Down,-0.75650742,-1,-1.75
Down,-0.756868228,-1,-0.34
Down,-0.758786528,-1,-0.08
Down,-0.764439131,-1,-2.29
Down,-0.775791112,-0.925071393,-0.01
Up,-0.767587479,-0.987956455,0.01
Down,-0.767796874,-0.988583936,-0.01
Down,-0.767583543,-0.99625,-1.52
Up,-0.76742171,-0.993318486,0.01
Down,-0.766219941,-0.993235626,-2.18
Down,-0.765534343,-0.944462828,-2.26
Down,-0.762869335,-1,-1.57
Down,-0.757094627,-1,-2.59
Down,-0.745644069,-0.460830111,-6.02
Down,-0.725459922,-0.872611247,-0.39
Up,-0.682813058,-0.86801908,0.01
Down,-0.60421581,-0.897360704,-0.01
Up,-0.596420572,-0.915014164,0.01
Down,-0.586101265,-0.988056291,-0.01
Up,-0.535129389,-0.859952698,0.01
Down,-0.4275709,-0.25004154,-0.01
Up,-0.425621586,-0.16302521,0.01
Down,-0.387275107,0.118072805,-0.01
Up,-0.332991019,1.040345821,0.01
Down,-0.232148014,1.758937572,-0.01
Up,-0.221555188,1.120092915,0.01
Down,0.173489129,0.245225363,-0.01
Down,0.122148671,0.338349383,-9
Up,0.117108358,1.163366337,0.01
Down,0.102207247,0.179057784,-0.01
Up,0.0828716,-0.460232135,0.01
Down,0.065365817,-0.50192701,-0.01
Down,0.038400319,-0.756975812,-1
Down,0.023497751,-0.749478079,-14.16
Down,-0.078207659,-0.998309383,-1.17
Down,-0.094292297,-1,-1.86
Down,-0.123397377,-1,-3.22
Down,-0.191575737,-0.998333333,-6.59
Up,-0.198783668,-0.996666667,1.53
Down,-0.207699562,-0.994565217,-1.52
Down,-0.227574547,-0.849075654,-1.99
Down,-0.237026932,-0.815789474,-1.02
Down,-0.24345007,-0.797866882,-8.46
Down,-0.246047851,3.400206427,-0.01
Up,-0.251081682,1.58591703,0.01
Down,-0.288120077,0.257032342,-0.01
Up,-0.294889245,0.158098602,0.01
Down,-0.304182261,-0.126470588,-0.01
Up,-0.311186433,-0.022518889,0.01
Down,-0.373207385,-0.398169336,-1.54
Up,-0.392523074,-0.319951685,1.53
Up,-0.402882798,-0.288009889,0.01
Down,-0.422167,-0.230088496,-0.01
Up,-0.41313359,0.486597938,0.01
Up,-0.409182926,1.086117397,6.02
Up,-0.376486592,6.859649123,0.52
Up,-0.367674125,4.538520214,6.45
Up,-0.3558117,19.95652174,5.49
Up,-0.345438594,4.925925926,5.83
Up,-0.342445314,2.055973438,2.31
Up,-0.340235471,0.072044542,1.84
Up,-0.335553907,2.838509317,0.23
Up,-0.331708425,21.05244755,5.39
Up,-0.329782457,30.5,0.01
Up,-0.330669885,55.54545455,6.79
Up,-0.337027326,-0.980225989,1.59
Up,-0.344004701,9.086719338,5.99
Up,-0.347578648,-0.635535308,2.24
Up,-0.348255639,0.551980483,7.38
Up,-0.350144449,1.044715447,0.67
Up,-0.352105051,12.02235772,5.01
Up,-0.353407572,16.30769231,2.7
Up,-0.362072862,64.14285714,0.05
Up,-0.363450009,70.85714286,0.95
Up,-0.364859502,12.2,6
Down,-0.38498183,4.675675676,-1.27
Down,-0.397121015,-0.232960809,-0.01
Up,-0.42273764,-0.08021978,0.01
Down,-0.494627974,0.274794791,-0.01
Up,-0.503311098,-0.096273292,0.01
Down,-0.511330478,-0.527950311,-0.01
Down,-0.530141422,-0.972573458,-1.22
Down,-0.535064179,-1,-4.42
Down,-0.551193095,-1,-6.4
Up,-0.554398652,-0.565217391,0.82
Up,-0.558186931,4.423214286,2.5
Down,-0.568298868,-0.768115942,-5
Down,-0.566811281,-0.747890026,-5
Up,-0.573964588,-1,0.01
Down,-0.576692919,-0.986696231,-0.01
Up,-0.58142469,-1,0.01
Down,-0.586628786,-0.35,-4.71
Down,-0.586752514,-1,-0.29
Down,-0.586261512,-1,-7.6
Down,-0.556465927,4.304347826,-0.01
Up,-0.541912752,1.891304348,7.6
Down,-0.504329516,-1,-4.99
Down,-0.431194165,-1,-0.01
Down,-0.41733047,-0.496268657,-1.37
Down,-0.409609987,-0.693631053,-0.01
Down,-0.407421049,-0.859738372,-3.62
Up,-0.407942606,-1,0.01
Down,-0.411881992,-1,-5.01
Up,-0.391158697,-1,0.01
Down,-0.381191352,-1,-9.76
Up,-0.371394653,-1,7.95
Down,-0.343316031,-1,-0.01
Up,-0.363786653,-0.89958159,0.01
Up,-0.403610742,2.710843373,0.97
Up,-0.409894039,31.15942029,0.84
Up,-0.420896864,59,5
Up,-0.412702924,59,26.41
Up,-0.42879533,29.17391304,7.32
Down,-0.436486419,-0.951619759,-0.01
Up,-0.43742617,0.609134827,0.01
Up,-0.28647033,0.260869565,14.74
Down,-0.226512344,-0.356968215,-0.01
Down,-0.191610472,-0.654075547,-0.01
Down,-0.130902711,-0.800227015,-0.46
Down,-0.126201119,-0.722222222,-12.84
Down,-0.078864317,0.565217391,-6.89
Up,-0.065203627,-1,6.72
Up,0.000971125,-0.556407905,0.01
Down,0.008569237,-0.794369337,-1.27
Up,0.012482852,-1,0.01
Down,0.017288782,-0.673913043,-0.01
Down,0.023568553,-1,-3.72
Down,0.029364636,-1,-0.01
Up,0.059446424,-1,0.01
Down,0.071037522,-0.942934783,-0.01
Up,0.119061066,-0.137681159,0.01
Down,0.181217683,0.045131855,-0.01
Up,0.22108561,0.042909262,0.01
Down,0.281389318,-0.258147987,-0.01
Up,0.280493159,-0.215932022,0.01
Down,0.277082403,-0.904697987,-0.01
Up,0.276710748,-0.901578704,0.01
Down,0.276745478,-0.902060979,-0.01
Up,0.27147271,-0.926397516,0.01
Up,0.381072704,0.673913043,10.84
Up,0.383287486,0.673913043,0.01
Up,0.411183399,0.673913043,2.14
Up,0.418910986,0.760033445,1.99
Up,0.415996818,6.384615385,0.87
Up,0.415024594,2.542372881,5.09
Up,0.381096741,1.116604198,0.01
Down,0.420569997,-0.02173913,-0.01
Up,0.423742492,-0.176470588,0.01
Down,0.335689719,4.375,-0.01
Up,0.332029656,1.755994246,0.01
Up,0.455503143,28.20731707,2.04
Up,0.542284926,28.70731707,6.79
Down,0.560964794,-0.738461538,-1.61
Up,0.566814755,-0.056643357,1.82
Up,0.572932967,0.846153846,0.01
Up,0.56978375,-1,9.99
Down,0.478287081,-0.321276596,-0.01
Up,0.473465491,-0.289616658,0.01
Down,0.359652864,-0.440116845,-0.01
Down,0.343536373,-0.771904762,-4.98
Down,-0.101347507,-1,-0.01
Down,-0.516677992,-1,-0.54
Down,-0.548196454,-1,-3.46
Down,-0.647336019,-0.97179473,-0.99
Down,-0.658527977,-1,-0.01
Down,-0.678761076,-1,-0.01
Down,-0.711431727,-1,-4.27
Down,-0.727401305,-1,-5.73
Up,-0.734107907,-0.923273657,0.01
Down,-0.736679098,-0.907372401,-0.01
Up,-0.781568778,-0.9609375,0.01
Down,-0.795059577,-0.930946292,-0.01
Up,-0.768481595,-0.9456,0.01
Down,-0.745477267,-0.958179582,-0.01
Down,-0.737234516,-0.974818601,-1.99
Down,-0.736211189,-0.962209274,-0.01
Up,-0.729301384,-0.963510848,0.01
Down,-0.728728949,-0.966315789,-2.88
Up,-0.727229138,-0.68827228,0.73
Down,-0.725658271,-0.832264216,-0.73
Up,-0.720483793,-0.843392732,0.01
Down,-0.719556028,-0.843038726,-0.01
Up,-0.719275711,-0.918436703,0.01
Down,-0.724567655,-0.920159018,-0.01
Up,-0.757666223,-0.953333333,0.01
